Fecha,Hora,PML MDA CELAYA,PML MTR CELAYA,PML MDA RAMOS,PML MTR RAMOS,PML MDA SALTILLO,PML MTR SALTILLO,NOM CELAYA,CON CELAYA,NOM RAMOS,CON RAMOS,NOM SALTILLO,CON SALTILLO
2022-08-29,11,1479.93,1532.73,1415.92,1456.78,1426.61,1469.77,29.597,15.9136548,97.3,13.70178,10.16,9.951
2022-08-29,12,1483.93,1563.08,1423.43,1478.38,1433.72,1491.6,29.631,15.9948479,97.9,96.82916,10.33,9.664
2022-08-29,13,1495.49,1500.07,1434.92,1437.16,1445.72,1450.5,29.341,19.41209781,97.2,98.40928,10.19,8.344
2022-08-29,14,1495.76,1446.5,1451.64,1401.39,1462.3,1414.58,29.271,14.6029152,94.6,127.61928,10.24,9.889
2022-08-29,15,1492.75,1470.13,1454.75,1426.61,1465.22,1439.87,26.852,14.91838982,98.1,73.09914,10.09,10.501
2022-08-29,16,1482.87,1488.27,1439.33,1462.51,1449.15,1475.62,27.172,13.79167091,97.1,102.60248,9.67,10.058
2022-08-29,17,1496.3,1523.47,1451.84,1497.33,1461.27,1511.16,26.943,14.84446203,97.3,94.87228,10.15,9.971
2022-08-29,18,1495.34,1489.71,1454.03,1463.02,1463.2,1477.08,27.147,14.93668587,97.4,118.185,10.22,10.143
2022-08-29,19,1505.47,1470.74,1445.98,1425.87,1454.44,1439.02,27.112,15.50932417,97.1,86.49822,9.97,9.884
2022-08-29,20,1535.56,1511.99,1443.45,1441.75,1451.15,1457.7,26.322,13.03162178,92.8,92.8966,9.54,8.557
2022-08-29,21,1578.85,2295.18,1492.11,2217.14,1500.17,2238.9,26.98,13.7510242,92.3,113.4141,8.85,8.399
2022-08-29,22,1782.14,2259.26,1716.55,2196.83,1726.46,2218.26,27.261,12.71604213,92.9,102.27814,10.36,10.047
2022-08-29,23,1578.62,1611.18,1536.13,1569.88,1545.92,1586,27.334,14.27859363,91.5,83.4751,10.73,11.005
2022-08-29,24,1511.58,1505.69,1477.94,1474.03,1487.09,1486.28,27.389,14.29635482,92,118.8915,10.95,11.272
2022-08-30,1,1494.54,1457.67,1490.97,1441.92,1499.77,1454.49,28.029,20.03097246,98.3,92.28336,10.92,11.103
2022-08-30,2,1496.16,1433.42,1487.39,1411.35,1496.3,1423.77,28.171,19.67610894,97,83.12688,10.59,11.083
2022-08-30,3,1408.94,1399.48,1400.94,1376.54,1409.58,1388.44,26.253,17.36693437,96.4,77.67048,10.37,10.835
2022-08-30,4,1383.38,1385.45,1373.99,1357.64,1382.48,1369.48,25.675,15.61512773,95.4,19.9435,10.24,10.877
2022-08-30,5,1390.8,1392.74,1375.15,1368.57,1384.05,1379.88,25.933,14.12136857,94.7,98.39218,10.61,11.271
2022-08-30,6,1393.45,1398.75,1375.89,1367.19,1384.85,1378.29,25.427,15.63282006,96.5,68.95668,10.84,11.887
2022-08-30,7,1423.06,1433.58,1393.38,1387.31,1402.68,1399.63,25.955,18.4285334,97.6,88.42964,10.45,11.181
2022-08-30,8,1441.14,1475.03,1409.91,1425.06,1420.43,1438.97,27.793,19.82743871,92,122.4847,9.61,9.433
2022-08-30,9,1422.4,1482.21,1393.38,1435.52,1403.55,1450.51,29.387,17.1902696,92.8,93.16902,8.74,8.475
2022-08-30,10,1452.78,1437.29,1401.86,1375.63,1411.82,1390.37,29.777,15.84676972,98,113.95222,9.95,10.563
2022-08-30,11,1457.82,1423.23,1401.06,1357.44,1411.9,1371.83,29.254,19.17802683,97.3,122.28858,10.22,11.108
2022-08-30,12,1426.85,1450.29,1394.74,1384.07,1405.41,1399.18,29.244,14.35633504,97.9,81.31332,10.19,10.979
2022-08-30,13,1414.45,1478.73,1385.7,1413.08,1396.35,1428.75,28.715,17.13796149,97.2,91.04306,10.52,10.733
2022-08-30,14,1462.07,1510.91,1433.24,1464.88,1444.06,1480.48,28.544,13.72232059,94.6,106.80284,10.47,11.148
2022-08-30,15,1488.45,1525.93,1452.75,1476.3,1462.73,1490.22,26.053,14.85041943,98.1,79.57898,10.46,10.817
2022-08-30,16,1495.65,1525.33,1460.54,1475.58,1469.81,1488.97,26.173,16.89426858,97.1,89.7633,10.19,10.707
2022-08-30,17,1493.71,1509.08,1457.94,1464.53,1466.72,1476.02,26.235,12.22776234,97.3,75.43832,10.58,11.371
2022-08-30,18,1510.63,1493.66,1474.68,1440.87,1483.7,1455.03,26.823,17.49303765,97.4,25.0308,10.72,11.742
2022-08-30,19,1487.32,1439.68,1441.75,1388.7,1450.15,1402.61,26.848,17.02768648,97.1,20.48172,10.44,11.478
2022-08-30,20,1477.51,1452.08,1436.74,1389.03,1444.06,1401.98,26.266,15.92287478,92.8,39.08964,9.53,10.149
2022-08-30,21,1546.8,1631.38,1493.01,1570.88,1500.51,1585.42,26.341,16.06327004,92.3,103.51566,9.13,9.315
2022-08-30,22,1705.41,1846.58,1661.8,1793.26,1669.86,1807.3,26.761,19.70899065,92.9,126.71252,10.27,11.109
2022-08-30,23,1548.65,1533.5,1523.33,1499.22,1531.73,1508.55,26.647,16.61490077,91.5,99.518,10.71,11.469
2022-08-30,24,1477.86,1484.57,1460.08,1454.53,1468.19,1463.38,26.973,21.45953699,92,83.70624,11.27,11.785
2022-08-31,1,1489.93,1433.13,1517.13,1425.99,1524.75,1434.65,28.285,19.71543051,98.3,117.42266,11.45,11.805
2022-08-31,2,1458.89,1409.55,1476.62,1387.71,1484.12,1396.25,28.286,16.71031559,97,111.03172,11.42,11.222
2022-08-31,3,1420.11,1369.98,1435.36,1349.65,1442.12,1357.52,26.697,16.24317917,96.4,117.80554,11.46,11.414
2022-08-31,4,1377.88,1366.81,1389.39,1343.38,1396.35,1350.77,25.807,15.89801803,95.4,108.10648,11.13,10.538
2022-08-31,5,1375.24,1361.78,1375.79,1333.14,1382.93,1340.53,25.862,13.94810813,94.7,92.3305,11.38,11.087
2022-08-31,6,1364.03,1365.44,1358.65,1336.14,1365.87,1345.27,25.778,15.99808926,96.5,121.15116,11.51,11.414
2022-08-31,7,1408.35,1356.06,1391.93,1325.23,1400.21,1336.67,26.048,14.57083791,97.6,38.49858,11.17,10.867
2022-08-31,8,1412.59,1376.58,1396.94,1345.43,1405.67,1357.59,27.965,13.54557153,92,34.9219,10.54,10.021
2022-08-31,9,1432.23,1374.12,1412.39,1343.76,1421.71,1355.08,29.73,9.664831395,92.8,30.7655,9.48,9.526
2022-08-31,10,1421.38,1370.59,1405.08,1350.38,1414.55,1360.81,29.531,11.35870925,98,90.95308,11.04,10.802
2022-08-31,11,1404.53,1338.29,1382.35,1315.62,1391.42,1326.38,29.104,19.73903719,93.5,99.85028,11.08,10.598
2022-08-31,12,1403.56,1366.42,1385.52,1349.97,1394.48,1360.4,29.209,19.41990413,94.3,108.75238,11.36,10.49
2022-08-31,13,1391.9,1360.25,1396.03,1335.7,1404.98,1345.44,29.004,19.6043888,93.6,116.55252,11.33,9.977
2022-08-31,14,1399.89,1354.65,1400.6,1329.35,1409.35,1338.57,28.724,19.12087387,91.1,102.28904,11.18,10.094
2022-08-31,15,1421.7,1400.92,1422.81,1372.57,1431.12,1381.97,26.067,18.11020345,98.1,81.61968,11.28,10.258
2022-08-31,16,1435.97,1409.14,1428.99,1374.31,1436.44,1383.89,26.213,14.11510057,97.1,105.94276,10.81,10.368
2022-08-31,17,1434.35,1397.12,1424.29,1352.51,1431.09,1361.86,26.679,13.9254929,97.3,43.7894,11.19,10.552
2022-08-31,18,1433.56,1404.11,1428.66,1369.43,1435.65,1378.63,27.176,21.61961603,97.4,18.47516,11.11,11.237
2022-08-31,19,1401.98,1400.24,1392.66,1367.13,1398.93,1375.86,28.419,26.66630423,97.1,14.89572,10.97,10.882
2022-08-31,20,1433.28,1415.58,1412.8,1375.23,1418.43,1383.88,131.359,143.0264554,92.8,12.86846,10.28,10.264
2022-08-31,21,1493.46,1450.53,1448.43,1389.61,1453.94,1398.49,169.731,139.1510161,92.3,14.22506,9.25,8.894
2022-08-31,22,1523.15,1457.99,1494.67,1399.13,1500.17,1407.85,175.417,140.5818798,92.9,15.6599,10.41,10.6
2022-08-31,23,1510.84,1401.44,1491.38,1352.55,1497.44,1361.1,175.161,94.40325015,91.5,15.01796,10.82,11.468
2022-08-31,24,1445.55,1383.32,1440.07,1346.28,1445.3,1354.59,174.379,118.1451303,92,13.70696,11.31,11.792
2022-09-01,1,1405.01,1347.63,1421.22,1340.92,1427.29,1348.79,178.582,142.5030371,98.3,16.78128,11.21,11.675
2022-09-01,2,1393.94,1320.66,1396,1309.4,1402.7,1316.66,176.234,126.36815,97,13.53666,10.73,11.39
2022-09-01,3,1387.52,1319.11,1385.72,1302.42,1392.77,1309.84,171.167,156.6615506,96.4,15.45474,10.74,10.693
2022-09-01,4,1379.66,1281.89,1365.85,1264.71,1372.56,1271.96,170.788,115.3239596,95.4,17.79918,10.47,10.933
2022-09-01,5,1384.49,1247.42,1367.16,1233.06,1374.01,1241.08,167.924,149.6686625,94.7,15.18912,10.71,11.223
2022-09-01,6,1379.39,1280.13,1355.23,1257.92,1362.53,1266.33,169.872,107.6713884,96.5,16.96552,11.09,11.693
2022-09-01,7,1391.86,1323.3,1364.85,1294.14,1374.52,1304.25,167.771,116.0841497,21.9,16.16168,10.78,10.245
2022-09-01,8,1409.67,1338.21,1382.92,1305.06,1393.57,1316.96,166.992,100.8123145,17.4,12.6647,9.39,9.784
2022-09-01,9,1404.32,1340.55,1371.63,1307.94,1383.39,1319.55,168.622,117.7727692,17,12.51798,9.11,9.188
2022-09-01,10,1376.82,1320.61,1341.56,1299.21,1353.65,1310.74,170.208,91.40519705,17.1,9.57786,10.33,10.455
2022-09-01,11,1379.37,1322.92,1338.61,1304.94,1350.68,1316.81,169.512,29.39220972,17.6,9.15276,10.76,10.218
2022-09-01,12,1327.71,1338.22,1304.49,1318.62,1316.09,1330.4,168.468,33.44714586,17.9,13.00206,10.98,10.606
2022-09-01,13,1344.29,1361.31,1328.19,1321.9,1339.52,1332.54,179.345,69.10471418,17.3,13.6276,10.76,10.97
2022-09-01,14,1359.49,1398.02,1349.76,1348.51,1360.53,1358.08,181.727,38.14526963,17.7,13.4107,11.21,11.1
2022-09-01,15,1381.74,1417.67,1374.44,1366.89,1385.49,1376.41,174.764,16.85399252,17.5,16.78322,11.05,10.483
2022-09-01,16,1394.56,1392.2,1401.72,1340.87,1413.4,1350.77,176.389,0,17.8,16.33846,10.77,10.366
2022-09-01,17,1402.98,1331.69,1385.59,1288.24,1395.52,1297.5,174.522,0,17.7,17.54532,10.99,10.97
2022-09-01,18,1420.84,1344.21,1401.03,1303.81,1410.89,1313.26,39.928,0,17.4,18.42812,11.33,10.941
2022-09-01,19,1425.81,1366.36,1403.72,1333.31,1413.09,1342.36,27.642,0,17.6,42.25048,11.2,10.546
2022-09-01,20,1426.43,1409.63,1402.9,1384.85,1411.22,1392.95,26.678,0,17.2,70.5011,9.73,10.058
2022-09-01,21,1514.32,1506.01,1482.83,1486.55,1491.52,1495.42,27.168,0,16.9,42.74266,9.18,9.25
2022-09-01,22,1616.72,1514.63,1594.4,1505.95,1604.14,1514.77,27.812,0,17.7,88.03362,10.27,10.413
2022-09-01,23,1553.24,1505.01,1546.55,1533.53,1556.1,1542.14,26.829,0,16.7,90.62994,10.96,11.235
2022-09-01,24,1467.37,1420,1479.29,1436.01,1488.19,1444.07,27.639,0,17.7,24.3107,11.29,11.194
2022-09-02,1,1422.13,1360.51,1439.3,1389.63,1445.86,1397.26,29.01,0,98.3,17.1853,11.17,11.679
2022-09-02,2,1408.14,1373.9,1413.57,1394.42,1420.03,1401.64,28.887,0,97,16.34926,11.1,11.29
2022-09-02,3,1370.22,1355.79,1378.56,1379.3,1385.12,1387.02,27.191,0,96.4,61.18226,10.73,11.036
2022-09-02,4,1354.88,1301,1355.25,1304.68,1362.2,1312.47,26.47,0,95.4,104.79362,10.36,11.239
2022-09-02,5,1349.42,1330.4,1343.21,1336.65,1350.53,1345.77,26.488,0,94.7,87.2332,10.52,11.26
2022-09-02,6,1350.99,1359.03,1339.92,1353.68,1347.48,1363.41,26.208,0,96.5,112.0878,10.44,11.79
2022-09-02,7,1365.01,1327.22,1353.2,1324.01,1361.62,1334.03,26.286,0,97.6,88.32418,10.44,11.543
2022-09-02,8,1356.75,1358.4,1348.43,1351.92,1357.35,1362.07,28.094,0,92,102.26496,9.79,10.046
2022-09-02,9,1361.7,1373.71,1342.6,1367.5,1351.94,1378.84,28.383,0.313833385,91,108.80384,9.14,9.09
2022-09-02,10,1399.69,1405.22,1372.37,1390.43,1382.09,1401.67,28.886,4.874117579,95,78.12894,10.65,9.875
2022-09-02,11,1390.04,1421.95,1355.52,1420.26,1365.54,1431.69,28.014,6.335977101,90.6,103.32226,10.83,10.687
2022-09-02,12,1400.9,1437.68,1360.8,1447.41,1371.03,1459.52,29.375,6.375255479,90.5,107.1164,11.09,10.321
2022-09-02,13,1395.68,1449.89,1365.52,1453.52,1375.84,1465.62,29.242,6.591551802,90.4,75.18354,10.85,10.574
2022-09-02,14,1374.21,1452.12,1353,1454.91,1361.76,1467.32,29.217,7.024329271,87.6,88.17962,10.88,11.224
2022-09-02,15,1385.44,1441.54,1371.23,1437.49,1379.55,1448.14,26.462,8.310869444,91.3,124.4334,10.58,10.714
2022-09-02,16,1418.37,1422.16,1402.56,1401.88,1410.42,1411.49,26.381,8.844725466,90.1,75.81422,10.52,10.676
2022-09-02,17,1427.1,1428.6,1414.6,1396.76,1422.17,1405.5,27.015,10.04016331,94.3,90.04514,10.39,11.37
2022-09-02,18,1439.25,1417.94,1427.08,1376.6,1434.44,1385.11,27.328,11.4772133,94.2,124.7599,11.35,12.55
2022-09-02,19,1451.19,1438.66,1435.71,1409.78,1442.79,1417.93,28.126,13.87382675,93.9,92.72282,11.27,11.729
2022-09-02,20,1446.81,1464.45,1423.93,1422.87,1430.46,1430.04,159.207,13.17304238,91,71.14402,10.88,9.794
2022-09-02,21,1516.29,1505.54,1471.67,1469.16,1478.36,1477.13,169.542,13.76080629,92.3,24.49226,10.29,8.483
2022-09-02,22,1539.62,1506.55,1502.57,1455.23,1508.9,1463.08,171.996,15.40746861,92.9,20.9924,10.61,9.863
2022-09-02,23,1513.73,1505.06,1477.4,1461.83,1484.04,1469.88,171.386,21.14628202,91.5,27.86936,10.93,10.897
2022-09-02,24,1477.07,1482.92,1451.5,1460.24,1457.82,1467.96,174.55,107.5128084,92,103.68998,11.07,10.598
2022-09-03,1,1577.55,1514.1,1562.69,1491.13,1569.32,1498.4,178.39,168.2840222,98.3,116.6367,11.02,11.364
2022-09-03,2,1516.43,1491.3,1498.5,1473.09,1504.7,1480.05,176.735,111.5692625,97,90.45236,10.91,11.368
2022-09-03,3,1537.26,1477.66,1512.9,1460.65,1519.08,1467.86,171.795,130.9837149,96.4,96.12236,10.73,11.11
2022-09-03,4,1438.98,1480.25,1423.99,1469.18,1430.18,1478.22,170.533,167.5643548,95.4,100.35414,10.44,10.31
2022-09-03,5,1423.56,1469.48,1405.9,1457.09,1412.5,1466.4,168.155,147.2478694,94.7,106.81988,10.67,10.444
2022-09-03,6,1407.09,1456.03,1391.66,1446.5,1398.05,1456.44,170.045,131.3666726,96.5,97.31552,10.71,10.522
2022-09-03,7,1406.59,1460.45,1384.21,1445.72,1391.16,1456.86,167.797,163.2566591,97.6,116.23826,10.56,10.185
2022-09-03,8,1429.96,1465.99,1392.54,1440.7,1400.46,1452.34,167.47,160.7453108,92,95.80488,9.37,9.962
2022-09-03,9,1405.13,1482.22,1359.27,1449.57,1366.46,1459.58,169.025,154.3705335,91,113.21338,8.61,9.108
2022-09-03,10,1451.48,1500.65,1395.07,1463.52,1402.01,1471.62,170.63,151.5172183,95,96.03728,10.08,10.55
2022-09-03,11,1428.92,1519.34,1388.56,1518.81,1395.36,1527.99,178.617,114.7674595,94.2,82.03336,10.26,10.871
2022-09-03,12,1429.41,1565.16,1405.64,1587.62,1411.51,1592.66,176.979,133.988619,94.6,109.326,10.71,10.831
2022-09-03,13,1412.9,1559.02,1405.47,1560.41,1411.09,1565.86,179.016,138.687991,93.9,94.6704,10.78,11.328
2022-09-03,14,1458.47,1531.76,1481.06,1563.07,1485.23,1566.86,182.04,187.2554007,91.6,72.07726,10.92,11.126
2022-09-03,15,1416.7,1503.95,1417.84,1501.57,1421.41,1505.01,174.246,177.272762,95,39.94722,10.45,10.566
2022-09-03,16,1460.92,1494.95,1464.87,1437.4,1467.59,1441.6,176.037,167.7532233,94.1,91.38976,10.17,10.239
2022-09-03,17,1485.93,1484.87,1482.1,1398.62,1484.77,1403.14,174.534,180.3957928,94.3,76.17646,10.32,9.923
2022-09-03,18,1474.47,1466.67,1478.49,1391.68,1480.51,1395.81,174.499,166.02672,94.2,97.81718,10.47,10.487
2022-09-03,19,1493.91,1473.7,1453.79,1406.37,1456.68,1409.94,174.699,176.4530235,93.9,129.75942,10.12,10.813
2022-09-03,20,1511.98,1490.97,1450.17,1420.73,1452.97,1424.08,169.262,146.798319,91,86.5471,9.51,8.892
2022-09-03,21,1616.87,1563.41,1518.78,1473.29,1522.04,1476.67,169.52,172.1686947,92.3,76.65976,8.64,8.231
2022-09-03,22,1599.8,1585.21,1509.57,1483,1511.92,1485.9,172.065,165.803723,92.9,113.2098,9.02,9.258
2022-09-03,23,1613.2,1519.72,1522.93,1418.32,1525.11,1420.28,172.347,195.0286503,91.5,72.23404,9.31,9.274
2022-09-03,24,1576.45,1493.13,1517.21,1422.17,1518.88,1424.81,173.74,144.4685588,92,118.50558,9.48,10.062
2022-09-04,1,1527.81,1444.08,1494.52,1398.56,1496.18,1401.97,176.608,150.6511691,97.2,80.20402,9.85,9.859
2022-09-04,2,1461.99,1426.79,1424.95,1382.57,1426.76,1386.55,174.7,174.2356439,96.1,24.12276,9.63,9.694
2022-09-04,3,1452.75,1401.1,1406.42,1353.59,1408.43,1357.72,178.69,174.0961249,96.3,15.50856,9.37,9.335
2022-09-04,4,1391.07,1408.37,1352.41,1361.86,1354.77,1366.21,177.975,156.0175707,94.5,50.2617,9.13,8.826
2022-09-04,5,1448.44,1401.27,1410.73,1351,1413.43,1355.82,175.369,174.7401191,93.8,110.73876,9.23,9.094
2022-09-04,6,1415.56,1411.65,1378.34,1356.59,1381.29,1361.67,176.88,138.5209859,96.1,100.43654,9.05,9.712
2022-09-04,7,1415.74,1397.89,1374.64,1340.59,1377.83,1345.79,173.544,159.6768128,97.3,96.26658,8.63,9.56
2022-09-04,8,1426.76,1395.94,1382.38,1342.94,1386.16,1348.42,172.683,171.3662261,91.5,113.6883,8.14,8.281
2022-09-04,9,1398.63,1362.22,1343.84,1309.51,1347.81,1314.98,174.473,109.1261362,90.9,83.47396,7.7,7.802
2022-09-04,10,1331.22,1315.11,1305.88,1255.84,1309.83,1261.23,176.033,134.5836844,94.9,124.32478,8.71,8.946
2022-09-04,11,1310.55,1304.65,1330.49,1244.3,1333,1249.62,174.759,144.5909562,93.7,90.6893,8.65,9.324
2022-09-04,12,1313.43,1310.48,1402.64,1248.44,1402.52,1252.28,173.368,167.3585825,93.6,108.8593,8.62,9.05
2022-09-04,13,1314.06,1307.92,1371.07,1250.67,1371.29,1253.93,175.716,163.3763847,93.6,106.12426,8.61,8.979
2022-09-04,14,1309.32,1309.87,1386.19,1251.15,1386.22,1253.27,178.241,160.1967341,91,82.5887,8.84,9.107
2022-09-04,15,1320.22,1312.83,1337.73,1253.33,1338.72,1255.33,173.311,172.9435233,95,98.28382,9.18,8.868
2022-09-04,16,1314.73,1323.34,1327.23,1263.94,1328.11,1265.18,174.483,181.3906015,93.2,113.75298,8.74,8.999
2022-09-04,17,1349.98,1338.75,1323.34,1271.02,1323.96,1271.98,172.896,172.1571874,93.9,86.77884,8.45,9.3
2022-09-04,18,1335.92,1343.92,1308.98,1275.24,1309.13,1278.51,172.965,165.8461333,93.6,86.67966,8.56,9.371
2022-09-04,19,1361.62,1357.64,1295.25,1284.85,1295.33,1289.09,173.265,155.7026203,93.4,76.84892,8.61,9.495
2022-09-04,20,1415.68,1423.87,1353.39,1343.31,1355.68,1348.56,168.101,157.9788283,90.5,30.62714,8.02,8.802
2022-09-04,21,1517.56,1610.05,1445.94,1541.56,1450.08,1545.99,168.292,176.2308017,92.1,89.40928,7.75,8.235
2022-09-04,22,1564.67,1622.48,1512.81,1550.75,1517.29,1555.53,170.549,152.3954777,91.9,108.61746,9.5,9.098
2022-09-04,23,1540.5,1562.47,1481.31,1507.62,1486.33,1512.85,169.904,161.656179,91.7,95.32408,9.95,9.824
2022-09-04,24,1453.83,1426.87,1412.26,1388.24,1417.85,1392.8,173.369,168.2636088,91.2,91.40606,10.34,9.922
2022-09-05,1,1361.74,1397.48,1362.33,1362.78,1367.6,1367.84,177.679,155.259115,97.2,80.1269,11.03,9.939
2022-09-05,2,1321.98,1358.44,1322.64,1331.32,1328.37,1336.83,175.506,183.4628532,96.1,108.28512,11.08,10.14
2022-09-05,3,1310.08,1349.79,1297.54,1315.64,1302.99,1321.32,170.641,186.8049426,96.3,77.40964,10.83,10.1
2022-09-05,4,1321.24,1335.3,1301.5,1295.54,1307.13,1301.65,169.815,178.2026915,94.5,116.96498,10.96,9.976
2022-09-05,5,1321.88,1351.89,1305.67,1307.65,1311.54,1314.77,167.065,197.5607012,93.8,33.49436,11.16,9.829
2022-09-05,6,1331.49,1375.81,1313.08,1341.08,1319.31,1349.19,169.122,162.8306224,96.1,83.44442,11.04,10.581
2022-09-05,7,1348.29,1400.77,1325.59,1361.4,1333.3,1370.02,167.471,175.7116122,97.3,69.29002,10.97,10.779
2022-09-05,8,1397.37,1425.04,1377.7,1388.48,1387.04,1398.65,166.926,167.7407857,91.5,18.97352,9.62,10.791
2022-09-05,9,1404.22,1425.33,1380.62,1401.18,1390.29,1411.97,177.394,153.5714307,90.9,18.16166,11.73,9.61
2022-09-05,10,1376.77,1490.21,1341.83,1434.6,1351.7,1445.98,179.107,179.8322724,94.9,19.60162,16.24,9.617
2022-09-05,11,1365.53,1618.25,1341.23,1541.47,1351.1,1553.87,178.165,196.1425099,93.7,18.48462,18.97,9.909
2022-09-05,12,1381.5,1609.59,1354.24,1541.78,1363.6,1553.94,176.624,160.6949809,93.6,17.99398,18.05,11.938
2022-09-05,13,1382.94,1588.56,1364.3,1510.35,1373.85,1521.99,178.959,176.9020265,93.6,19.25784,19.22,17.552
2022-09-05,14,1435.39,1496.87,1415.45,1445.32,1425.15,1456.18,181.724,176.5482102,91,19.9665,18.57,17.996
2022-09-05,15,1442.66,1471.02,1423.7,1420.65,1433.44,1431.22,174.895,176.4868328,95,17.98414,19.49,15.415
2022-09-05,16,1513.41,1487.7,1484.07,1435.57,1494.22,1446.52,176.58,167.1115253,93.2,15.57428,19.07,18.611
2022-09-05,17,1544.35,1497.09,1508.93,1439.08,1518.34,1449.63,174.251,164.7521232,93.9,36.39868,19.46,15.95
2022-09-05,18,1547.27,1479.83,1515.89,1426.6,1525.05,1437.92,39.27,166.4052153,93.6,81.91856,19.05,16.984
2022-09-05,19,1518.09,1485.84,1481.06,1427.76,1489.38,1438.96,27.112,155.6161747,93.4,100.48176,19.46,17.733
2022-09-05,20,1505.92,1489.14,1463.59,1416.85,1471.38,1428.15,26.322,177.8759244,90.5,116.80124,18.71,17.308
2022-09-05,21,1667.79,1972.71,1610.3,1878.48,1619.7,1894.51,26.98,58.74832144,92.1,92.21486,18.48,18.684
2022-09-05,22,1738.14,1949.77,1684.53,1874.58,1695.15,1889.1,27.261,102.7720035,91.9,101.7046,19.91,18.343
2022-09-05,23,1756.73,1556,1706,1511.22,1717.57,1521.6,27.334,120.9812417,91.7,107.47792,20.42,14.016
2022-09-05,24,1524.83,1448.66,1495.04,1404.42,1504.22,1413.21,27.389,119.2104486,91.2,100.79772,20.51,19.345
2022-09-06,1,1513.52,1402.41,1491.97,1366.02,1499,1374.97,185.177,115.3874705,97.2,78.49248,20.57,20.876
2022-09-06,2,1456.36,1368.07,1425.34,1330.8,1432.59,1340.06,183.534,167.4029118,96.1,57.54756,20.19,21.19
2022-09-06,3,1361.44,1362.59,1352.71,1331.11,1359.98,1339.85,177.838,162.453789,96.3,72.52788,20.28,21.1
2022-09-06,4,1353.43,1401.33,1337.26,1362.44,1344.49,1371.35,177.161,194.1137887,94.5,130.1219,20.15,20.939
2022-09-06,5,1351.5,1404.25,1328.71,1367.04,1335.77,1376.8,174.525,177.258709,93.8,90.54642,20.47,21.222
2022-09-06,6,1344.7,1421.03,1321.74,1386.14,1329.35,1396.49,176.314,181.0869525,96.1,114.71724,20.49,21.452
2022-09-06,7,1376.85,1423.73,1341.67,1386.54,1349.65,1397.37,174.647,183.6926546,97.3,96.25436,20.81,21.398
2022-09-06,8,1460.92,1485.48,1420.11,1437.58,1429.32,1449.42,174.091,183.2278436,91.5,96.54798,19.54,20.242
2022-09-06,9,1479.82,1496.33,1434.18,1450.09,1443.55,1462.9,184.75,159.0873882,90.9,85.89882,18.34,18.786
2022-09-06,10,1442.88,1447.39,1395.67,1416.97,1405,1430.36,186.61,84.11467889,94.9,90.79836,19.71,19.301
2022-09-06,11,1442.48,1428.58,1401.48,1396.24,1411.4,1409.09,185.772,170.2192944,93.7,120.7671,17.93,19.053
2022-09-06,12,1437.59,1425.08,1394,1390.88,1404.06,1403.44,184.187,170.1975805,93.6,100.53126,15.04,12.217
2022-09-06,13,1455.25,1424.52,1419,1387.97,1429.24,1400.81,186.283,200.0760483,93.6,70.5341,16.17,12.679
2022-09-06,14,1469.92,1424.36,1432.41,1382.4,1443.04,1395.8,188.947,168.394347,91,81.6645,18.12,19.647
2022-09-06,15,1467.5,1451.58,1432.97,1417.69,1443.38,1430.88,183.546,178.269098,95,112.6798,20.39,20.172
2022-09-06,16,1478.84,1448.75,1452.44,1396.43,1462.49,1409.36,190.131,163.7247213,93.2,105.71168,19.95,17.327
2022-09-06,17,1493.79,1428.75,1469.85,1378.94,1479.56,1391.61,187.393,172.9157882,93.9,44.20426,20.71,14.431
2022-09-06,18,1495.32,1426.63,1463.13,1382.76,1472.96,1395.05,188.771,95.82701969,93.6,22.9749,20.49,21.673
2022-09-06,19,1486.24,1434.04,1437.93,1395.35,1446.99,1407.08,189.006,132.7812843,93.4,87.96814,20.61,21.844
2022-09-06,20,1481.35,1473.7,1432.48,1416.93,1440.8,1428.61,182.994,178.8267944,90.5,94.82816,19.12,19.661
2022-09-06,21,1694.43,2132.2,1616.5,2029.4,1625.96,2046.47,186.851,176.3133631,92.1,86.5934,18.58,19.566
2022-09-06,22,1731.19,1544.61,1661.81,1480.08,1671.22,1492.21,189.291,185.3732485,91.9,68.76096,20.06,21.475
2022-09-06,23,1540.58,1489.12,1487.14,1436.93,1496.35,1447.94,188.973,187.2487873,91.7,123.93584,20.54,21.352
2022-09-06,24,1499.09,1443.7,1453.34,1390.96,1461.84,1401.56,187.901,190.6168572,91.2,88.95434,20.68,19.568
2022-09-07,1,1455.66,1417.07,1437.07,1380.62,1446.41,1391.19,191.733,176.7011759,97.3,81.40068,20.84,15.704
2022-09-07,2,1442.32,1405.26,1418.28,1365.75,1427.48,1375.95,189.849,194.0933728,96.9,85.75906,20.68,15.034
2022-09-07,3,1413.11,1407.49,1382.72,1361.3,1391.47,1371.22,184.456,172.5613154,95.8,119.42808,21.06,21.23
2022-09-07,4,1426.83,1413.84,1390.51,1355.61,1399.32,1365.99,183.087,183.6163746,94.7,82.9463,20.81,22.075
2022-09-07,5,1414.99,1424.13,1373.36,1360.24,1382.27,1371.05,180.819,168.8787878,94,45.13926,21.03,19.718
2022-09-07,6,1423.24,1424.85,1373.93,1360.31,1382.77,1371.4,182.459,176.8647151,96.1,40.15452,20.96,22.37
